@ident;@phi;@lambda;@alt;@theta;@length;@width;@number;@designator;Vasi.PRIMARY.@biasZ;Vasi.PRIMARY.@pitch;Vasi.SECONDARY.@biasZ;Vasi.SECONDARY.@pitch;OffsetThreshold.PRIMARY.@length;OffsetThreshold.SECONDARY.@length;RunwayDeformation.0;RunwayDeformation.
CYOD;0.949518905056532;-1.9245755770102284;540.0;0.9384038485369328;2518.739;59.351;4;;;;954.57;0.0523598775598298;;;540.1056;538.5816
CYOD;0.949550884445745;-1.924875767800094;540.0;2.5092476482874835;3837.609;62.192;13;L;1614.0;0.0523598775598298;1614.0;0.0523598775598298;;;540.1056;541.02
CYOD;0.9495584331030338;-1.92503776549652;540.0;2.5093150179966104;3046.123;46.072;13;R;1218.261;0.0523598775598298;1218.261;0.0523598775598298;;;539.8008;540.4104
CYOJ;1.0231387593675387;-2.044909257307211;336.346;2.685869034469853;1523.157;43.979;13;;456.778;0.0523598775598298;456.778;0.0523598775598298;;;338.02320000000003;334.67040000000003
CYOO;0.7665979105771702;-1.3769678190176335;137.845;0.6087477523896183;813.645;30.877;5;;244.297;0.0523598775598298;242.084;0.0523598775598298;;;135.3312;140.208
CYOO;0.7665893378772257;-1.3770002918978783;137.845;1.9393187586291447;1291.412;32.578;12;;383.32;0.0523598775598298;405.845;0.0523598775598298;;;139.9032;135.9408
CYOS;0.7782507201691773;-1.4108925849888785;306.476;6.1231330297181;1196.504;20.715;36;;293.452;0.0523598775598298;293.452;0.0523598775598298;;;307.2384;305.7144
CYOW;0.7909640224835344;-1.3207003694544115;108.254;2.2045530242093894;3027.096;62.424;14;;1158.08;0.0523598775598298;1111.323;0.0523598775598298;;;106.9848;111.8616
CYOW;0.7911604338648568;-1.3209820377508363;108.254;3.584209897224807;1006.194;22.052;22;;;;;;;75.36;102.108;106.066
CYOW;0.7909687272280773;-1.3204849108796972;108.254;4.144987851082014;2435.856;58.4;25;;838.117;0.0523598775598298;816.317;0.0523598775598298;;;110.3376;112.4712
CYPA;0.9288314293972764;-1.8443416359959623;427.0248;1.5737578014696805;1515.602;40.901;8;;;;453.0;0.0523598775598298;;;428.244;427.0248
CYPD;0.7968568027986304;-1.071078959332152;107.442;1.5739747458957034;1516.887;40.105;11;;;;;;;;101.1936;113.6904
CYPE;0.9813516689160636;-2.049862510670096;570.5856;1.041855325249046;1513.584;43.035;4;;452.0;0.0523598775598298;452.0;0.0523598775598298;;;570.5856;570.5856
CYPG;0.8710587112516712;-1.715101031638412;265.366;0.3290617766304254;926.194;43.538;2;;;;;;;;265.176;263.105
CYPG;0.8711168651711583;-1.7151828146107155;265.366;1.555405489852035;812.957;27.63;9;;;;;;;;264.2616;263.0424
CYPG;0.8710543459041228;-1.71522778666303;265.366;2.3440777163932998;941.426;43.443;13;L;;;;;;;264.5664;265.7856
CYPG;0.8709378566633068;-1.7152020939204429;265.366;2.34119897032506;2130.0;50.0;13;R;808.613;0.0523598775598298;797.941;0.0523598775598298;;;267.6144;269.4432
CYPK;0.8589448718044915;-2.141753341842532;3.098;4.835023318545595;1526.253;29.39;26;L;466.192;0.0523598775598298;433.674;0.0523598775598298;50.707;59.34;3.6576;3.6576
CYPK;0.8590310727893943;-2.1417115687044173;3.098;4.835857411395123;747.19;21.88;26;R;;;;;;;2.7432000000000003;3.048
CYPK;0.8589832412198746;-2.1416680478668377;3.098;0.3810664273275969;755.57;22.141;36;;;;;;;;2.7432000000000003;2.7432000000000003
CYPL;0.8979108300702019;-1.5745337352882;380.0856;1.5739047581926986;1497.744;29.378;9;;444.072;0.0523598775598298;444.072;0.0523598775598298;;;386.959;373.212
CYPN;0.8698113219671864;-1.122049287860449;48.31;1.5877242752099896;1477.674;44.954;11;;434.0352;0.0523598775598298;434.0352;0.0523598775598298;;;48.1584;48.4632
CYPQ;0.7719683355112108;-1.3676955477465076;191.1096;1.323772826629961;2123.862;30.359;9;;821.891;0.0523598775598298;831.585;0.0523598775598298;;;190.5;191.4144
CYPQ;0.7719493234278526;-1.367576813414079;189.5856;2.0351677032926183;604.381;15.804;13;;;;;;;;189.5856;189.5856
CYPR;0.9474677593209364;-2.2766899952424358;32.004000000000005;2.645694696681597;1827.063;59.864;13;;;;612.579;0.0523598775598298;;;28.651200000000003;35.3568
CYPW;0.8697687510510796;-2.172941662980341;121.0056;1.922639345099536;1100.555;45.37;9;;245.477;0.0523598775598298;245.477;0.0698131700797731;;;112.4712;129.54000000000002
CYPY;1.0256855768584243;-1.9393679414382488;222.656;0.8960083000228338;1522.147;46.621;4;;456.274;0.0523598775598298;456.274;0.0523598775598298;;;214.5792;230.7336
CYPZ;0.9490479039517312;-2.198266054498136;714.1464000000001;2.389403568001742;1536.416;25.63;11;;;;;;;;714.1464000000001;714.1464000000001
CYQA;0.7849871126755358;-1.3841643460733002;279.12;6.103619550549102;1827.191;43.641;36;;;;365.013;0.0523598775598298;;243.783;279.8064;276.29
CYQF;0.9106504824650028;-1.987833925863895;900.302;5.405273174253376;1052.294;30.014;30;;;;;;;;898.8552000000001;904.032
CYQF;0.9107754975923846;-1.987801218916757;900.302;0.0001537973839414;1685.093;29.724;35;;515.439;0.0523598775598298;230.454;0.0523598775598298;;305.682;901.9032;896.7216000000001
CYQH;1.0492294702875171;-2.2483753991706186;685.8000000000001;1.915008067478116;1676.736;44.443;9;;533.568;0.0523598775598298;533.568;0.0523598775598298;;;684.2760000000001;687.3240000000001
CYQI;0.7648627258883345;-1.15348708529471;35.585;3.8660819676852927;1829.141;43.731;24;;;;724.067;0.0523598775598298;;;33.528;41.148
CYQI;0.7650217684902401;-1.1534180901769768;35.585;5.457000893558133;1519.253;46.655;33;;;;;;;;31.0896;36.576
CYQK;0.8689703488801388;-1.6469471503175963;404.926;4.492948733531443;1765.378;45.53;26;;577.889;0.0523598775598298;577.889;0.0523598775598298;;;405.9936;403.86
CYQL;0.86615213667886;-1.9687770186957905;921.029;1.2226491304478178;1979.676;57.602;6;;0.0;0.0523598775598298;685.037;0.0523598775598298;;;929.3352;918.972
CYQL;0.8662209347902918;-1.9685853491196024;921.029;2.447368570454352;1675.502;43.017;13;;646.858;0.0523598775598298;653.421;0.0523598775598298;;;915.924;919.8864
CYQM;0.8048777251536703;-1.1288961189784477;65.989;3.882786863021981;3051.073;59.054;24;;1220.737;0.0523598775598298;;;;;60.6552;68.58
CYQM;0.8047246863675621;-1.1288537918820207;65.989;4.668734456067957;2440.168;55.921;29;;;;903.067;0.0523598775598298;;;66.7512;67.9704
CYQN;0.8758586859098824;-1.5131554585299398;322.021;1.4690270507757333;1069.476;30.079;9;;229.938;0.0523598775598298;229.938;0.0523598775598298;;;320.9544;323.088
CYQQ;0.8676732379359758;-2.1798585269126307;22.783;0.3918544296072215;1521.63;58.577;36;;;;;;;;18.5928;23.7744
CYQQ;0.8676229077023767;-2.179683920812919;22.783;2.363061662667242;3048.163;59.184;12;;;;;;;;23.1648;25.6032
CYQR;0.880154427816204;-1.826820316875073;577.519;1.570677469872836;1895.415;44.044;8;;637.427;0.0523598775598298;637.427;0.0523598775598298;;;577.2912;577.596
CYQR;0.8802077424026848;-1.8266803292687888;577.519;5.550082095093794;2414.596;47.229;31;;893.958;0.0523598775598298;;;;;577.596;577.596
CYQS;0.746471165566025;-1.4154972191218012;235.965;0.4348596565356271;782.065;21.9456;3;;;;;;;;235.3056;235.6104
CYQS;0.7464645648796514;-1.415601769000533;235.965;2.530819045177507;784.785;23.764;15;;;;;;;;236.22;235.3056
CYQS;0.746529448222303;-1.415635732106661;235.965;4.624453533082685;1527.865;30.287;27;;656.041;0.0523598775598298;633.628;0.0523598775598298;;;235.9152;237.4392
CYQT;0.8442764204389002;-1.5589207167299746;197.129;1.2302304916526308;2217.164;62.622;7;;814.331;0.0523598775598298;815.631;0.0523598775598298;;;199.3392;194.7672
CYQT;0.8442329132552229;-1.5590811383759895;197.129;2.120956046548821;1602.506;47.711;12;;603.785;0.0523598775598298;622.338;0.0523598775598298;;;198.7296;196.067
CYQU;0.9631499075853582;-2.07492942860594;668.35;1.567914526400466;1878.193;59.867;7;;607.915;0.0523598775598298;609.351;0.0523598775598298;;;668.7312000000001;669.0360000000001
CYQU;0.9631059673779292;-2.0750245689955853;668.35;5.496599970824931;2585.878;57.503;30;;973.122;0.0523598775598298;896.545;0.0523598775598298;;122.773;667.5120000000001;668.152
CYQV;0.8947422197305771;-1.78830197253047;491.566;0.7808001458429468;1452.773;44.595;4;;;;;;;;498.348;486.7656
CYQV;0.8947070277732622;-1.788224168695342;491.566;2.3505850019764347;903.225;29.466;13;;;;;;;;490.1184;491.0328
CYQW;0.9209954198874556;-1.8892001112515144;545.211;2.371024901912391;1512.166;27.15;12;;;;;;;;544.6776;548.0304
CYQW;0.9209562663479824;-1.889282908513686;545.211;4.466498268717468;774.778;15.156;24;;;;;;;;545.8968;542.2392
CYQX;0.8543296695513641;-0.9523948810658102;136.321;1.8843565951545915;2708.433;61.012;13;;;;1049.416;0.0523598775598298;;;143.256;134.4168
CYQX;0.8540699957406219;-0.9523183489941328;136.321;3.329271747781098;3110.105;73.19;21;;508.539;0.0523598775598298;;;;;138.3792;129.23520000000002
CYQY;0.8056709076329043;-1.0478740123186807;58.75;2.8869508610530725;1825.826;60.841;18;;;;549.214;0.0523598775598298;;;58.52160000000001;57.607200000000006
CYQY;0.8056555235863827;-1.0480763397407156;58.75;3.940086895029581;2155.2408;65.479;24;;745.614;0.0523598775598298;;;;;59.1312;59.7408
CYQZ;0.9254786903365224;-2.138209210184746;543.915;2.6105551101865694;1669.413;62.455;13;;529.907;0.0523598775598298;529.907;0.0523598775598298;;;544.9824;542.8488
CYRB;1.3040627601340589;-1.6575341441160023;59.893;2.905152899822121;2029.702;62.508;17;;710.051;0.0523598775598298;;;;;65.532;54.2544
CYRI;0.8336454532735889;-1.2144766705709813;128.778;0.5495551726076183;1822.693;40.429;5;;;;;;;;128.01600000000002;129.54000000000002
CYRJ;0.8468322846151877;-1.2612797033508738;174.65040000000002;2.494162418496646;1511.553;46.905;16;;;;;;;;178.61280000000002;170.68800000000002
CYRL;0.8912886505041279;-1.6369981136374274;381.457;1.386495317370827;1511.454;46.969;8;;450.927;0.0523598775598298;450.927;0.0523598775598298;;;377.0376;385.8768
CYRO;0.7934387064097673;-1.3202247143195611;54.5592;4.5207163983318965;1008.083;44.967;27;;;;;;62.187;60.712;53.16;55.946
CYRP;0.7910401059270009;-1.3268946298778406;114.071;0.4757322831043134;684.023;23.098;4;;36.965;0.0523598775598298;36.965;0.0523598775598298;;;114.769;109.494
CYRP;0.7909738942547333;-1.3268367373330503;114.071;1.455678249057705;1194.307;30.834;10;;478.939;0.0523598775598298;422.303;0.0523598775598298;;;116.1288;116.1288
CYRT;1.096252666386667;-1.607702722669662;27.889;5.390397383972777;1815.568;46.843;31;;602.984;0.0523598775598298;602.984;0.0523598775598298;;;29.260800000000003;26.5176
CYRV;0.8894607402157558;-2.0627059093139635;443.636;5.518142918848148;1562.036;25.0;30;;;;;;198.137;;444.226;443.1792
CYSB;0.8137688145889476;-1.4101990759947785;347.091;3.657474630433324;2004.079;49.056;22;;;;761.336;0.0523598775598298;;;348.38640000000004;344.42400000000004
CYSB;0.8138006710930417;-1.4101871619899409;347.091;4.98119028007699;1516.834;44.664;30;;518.455;0.0523598775598298;463.688;0.0523598775598298;;;347.77680000000004;347.77680000000004
CYSF;1.0341144426973763;-1.8472817346304908;240.792;4.429617018161876;1536.159;28.767;24;;463.279;0.0523598775598298;463.279;0.0523598775598298;;;237.4392;244.1448
CYSG;0.8045324764869632;-1.2342033055368895;265.4808;3.94143795440355;1683.894;23.913;24;;;;;;60.85;63.827;269.1384;261.8232
CYSH;0.7844508303143657;-1.3254073376328157;125.5776;4.004448354657825;1204.069;21.578;24;;297.234;0.0523598775598298;297.234;0.0523598775598298;;;124.0536;127.1016
CYSJ;0.7908199367560712;-1.1499582382050166;96.9264;3.6814146136512296;2135.492;66.381;23;;;;;;;;92.781;90.464
CYSJ;0.791093186446589;-1.1500143518414223;96.9264;5.253119384321789;1554.355;62.203;32;;496.94;0.0610865238198015;383.028;0.0523598775598298;;;95.7072;108.984
CYSL;0.8230514160122706;-1.1839664646279626;236.677;5.873201706299588;1212.831;28.038;36;;301.615;0.0523598775598298;301.615;0.0523598775598298;;;238.6584;234.696
CYSM;1.0475525331449256;-1.9541024913437763;204.216;2.3224719365170112;1815.084;59.736;12;;602.743;0.0523598775598298;602.743;0.0523598775598298;;;203.6064;204.5208
CYSN;0.7538116788707254;-1.381921868207953;96.723;6.24578499570445;722.747;23.087;1;;;;;;;;97.536;95.4024
CYSN;0.7538441732071022;-1.3817973914344244;96.723;0.918278055506458;1524.358;31.194;6;;513.774;0.0523598775598298;520.0;0.0523598775598298;;;97.8408;97.2312
CYSN;0.7538667489589015;-1.3818648807218146;96.723;1.6737224070422816;591.506;23.794;11;;;;;;;;95.4024;96.9264
CYSP;0.8509726470664744;-1.507019894280966;314.2488;2.6735484062141746;1197.809;28.811;16;;294.105;0.0698131700797731;233.604;0.0698131700797731;;60.501;313.944;314.586
CYSU;0.8105400490579032;-1.1141046440046196;12.344;3.756183646142041;2436.283;61.031;23;;0.0;0.0523598775598298;0.0;0.0523598775598298;;;10.0584;14.630400000000002
CYSU;0.8105936796346892;-1.1140428425427216;12.344;4.804225936696604;1675.126;40.815;30;;532.763;0.0436332312998582;;;;;12.344;12.344
CYTA;0.8004863844767046;-1.3482920889393264;161.086;2.7795049016417974;1520.054;30.276;17;;455.227;0.0523598775598298;455.227;0.0523598775598298;;;161.8488;160.3248
CYTF;0.8466340533637747;-1.250378131450932;133.959;1.993331812056464;1520.511;28.819;13;;;;;;;;131.064;136.8552
CYTH;0.9738986045460166;-1.7080214522045596;218.617;1.0622673871834325;1761.96;37.546;6;;;;576.18;0.0523598775598298;;;218.5416;218.2368
CYTH;0.9740159364276462;-1.707991912962703;218.617;5.778686716783413;1494.484;35.26;33;;;;;;;;213.6648;224.028
CYTR;0.7700222975137742;-1.3531222855344978;85.42;0.8850172286847396;3043.497;61.965;6;;1186.67;0.0523598775598298;836.61;0.0523598775598298;;303.895;83.2104;86.25840000000001
CYTS;0.8477174495315737;-1.4202503062802931;292.531;0.3512963462763296;1815.269;44.021;3;;602.835;0.0523598775598298;602.835;0.0523598775598298;;;292.3032;291.084
CYTS;0.8477040609053124;-1.4202904643568477;292.531;4.713629560417007;1484.495;43.164;28;;437.448;0.0523598775598298;437.448;0.0523598775598298;;;293.8272;292.9128
CYTZ;0.7614536761848736;-1.3856850942795196;76.352;0.8667796375588277;749.808;30.48;6;;;;;;;;76.5048;76.2
CYTZ;0.7614734782439945;-1.385724682793302;76.352;1.2434800714026832;1251.542;45.72;8;;422.362;0.0610865238198015;384.309;0.0837758040957278;;;76.5048;76.2
CYUY;0.8413572551868073;-1.37594110799957;298.856;1.115351174957112;2276.938;48.554;8;;833.669;0.0523598775598298;833.669;0.0523598775598298;;;298.856;298.856
CYVB;0.8389996047069157;-1.142495670719127;33.68;5.148027874071454;1820.917;45.488;31;;605.659;0.0523598775598298;;;;;29.8704;37.4904
CYVC;0.9625727044796748;-1.8371694596993644;375.742;0.1577702594645038;1519.393;43.019;36;;454.897;0.0523598775598298;454.897;0.0523598775598298;;;373.0752;379.1712
CYVD;0.8705394221469098;-1.761359164494369;442.722;4.705301198292341;1345.158;26.575;26;;;;;;;;443.1792;442.2648
CYVD;0.8705822095748923;-1.7614186955074078;442.722;5.492665824158011;662.26;50.9016;31;;;;;;;;442.722;442.722
CYVK;0.8769605148454802;-2.0827195102903;345.94800000000004;4.37700616225561;1037.465;20.205;23;;350.316;0.0523598775598298;338.283;0.0523598775598298;108.776;;347.926;344.42400000000004
CYVO;0.8386880499694103;-1.3575634317451115;335.28000000000003;2.951552477986391;3044.0;45.964;18;;;;1183.908;0.0523598775598298;;;335.58480000000003;334.97520000000003
CYVQ;1.1393733237008408;-2.213051092632416;71.9328;5.195669603064368;1816.365;41.912;28;;603.383;0.0523598775598298;603.383;0.0523598775598298;;;71.628;72.2376
CYVR;0.8584792366832056;-2.149943638902231;2.641;4.885187571906416;3704.0;67.3608;26;L;1176.874;0.0523598775598298;1173.363;0.0523598775598298;210.301;211.483;2.1336;2.7432000000000003
CYVR;0.858752258158503;-2.149907600402988;2.641;4.885625125949891;3032.429;63.683;26;R;1064.763;0.0523598775598298;1032.3576;0.0523598775598298;221.683;;2.373;3.9624
CYVR;0.8585634363961758;-2.150097038541466;2.641;5.617587241770729;2285.226;60.447;31;;661.085;0.0523598775598298;636.927;0.0523598775598298;;;2.1336;2.4384
CYVV;0.7809313419992648;-1.415646998526429;220.3704;3.917713693881191;1529.258;39.439;23;;459.829;0.0523598775598298;459.829;0.0523598775598298;;;221.2848;219.1512
CYVV;0.7809006967913403;-1.4155327894872594;220.3704;1.8253847995229688;1095.423;25.0;11;;242.911;0.0523598775598298;242.911;0.0523598775598298;;;220.98;220.0656
CYWA;0.8019810010649135;-1.3494467097120115;127.038;5.806445131338832;493.143;34.012;35;;;;;;;;127.395;126.682
CYWG;0.8709910717713583;-1.697160249041376;237.4392;5.559593790451313;2654.795;65.342;31;;1021.785;0.0523598775598298;;;;;235.871;238.6584
CYWG;0.8710945702996302;-1.6971309516686417;237.4392;0.1483250611514861;3357.183;65.288;36;;;;1344.367;0.0523598775598298;;;236.8296;238.3536
CYWK;0.9236756613588428;-1.1670085211110712;548.64;2.799172667916671;1822.119;43.973;18;;606.259;0.0698131700797731;;;;;545.8968;551.3832
CYWL;0.9107722616175932;-2.13025070176664;938.326;2.336951013458631;2122.976;45.492;12;;756.688;0.0523598775598298;756.688;0.0523598775598298;;;939.6984;936.9552
CYWY;1.1032132832728712;-2.154390418322729;147.675;2.3290958100941803;1065.209;32.049;11;;;;;;;;147.675;147.675
CYXC;0.8658956461778583;-2.0207780217748668;932.23;6.268981119595155;2439.066;44.577;34;;914.733;0.0523598775598298;;;;239.095;940.0032;922.78
CYXE;0.9106492653171608;-1.8622662133617955;501.776;1.763643166368431;2518.879;45.674;9;;;;1012.63;0.0523598775598298;;;503.8344;500.1768
CYXE;0.9105555741916922;-1.862287700702544;501.777;2.814525282148914;1882.659;45.748;15;;565.222;0.0523598775598298;701.0;0.0523598775598298;;;501.396;501.7008
CYXH;0.8729954099800897;-1.9324404898801804;716.127;0.7775349315184382;1519.983;43.12;3;;581.065;0.0523598775598298;430.283;0.0523598775598298;;;715.9752000000001;716.2800000000001
CYXH;0.872958649774594;-1.9324377434953064;716.127;1.8782355509349224;868.226;29.022;9;;;;;;;;715.9752000000001;716.2800000000001
CYXJ;0.9815496134355328;-2.107280008899365;684.5808000000001;3.926184998471596;2069.115;61.529;21;;639.384;0.0523598775598298;729.757;0.0523598775598298;90.374;;695.264;673.9128000000001
CYXJ;0.9815450725378148;-2.107343004102416;684.5808000000001;2.3584892490928677;2089.829;44.558;12;;740.114;0.0523598775598298;;;;;685.8000000000001;683.9712000000001
CYXK;0.8460955532187965;-1.1954863086204663;22.250400000000003;0.8386187151713141;1394.7648000000002;45.0;7;;;;;;;;22.86;21.6408
CYXL;0.8746552075744648;-1.6040563818020717;379.323;2.7777323452534723;1613.151;28.219;16;;416.389;0.0523598775598298;501.776;0.0523598775598298;85.386;;375.058;383.1336
CYXQ;1.0892655882382454;-2.4586277800357386;647.0904;5.970206931592506;1243.68;25.0;32;;317.04;0.0523598775598298;317.04;0.0523598775598298;;;650.017;644.652
CYXR;0.8324805023487069;-1.3935927009506968;241.63;4.246723267713689;1818.415;45.55;26;;604.408;0.0523598775598298;604.408;0.0523598775598298;;;243.2304;243.5352
CYXR;0.8323835693967746;-1.3937955121109766;241.63;2.588986156757498;910.661;42.094;16;;;;;;;;243.84;235.9152
CYXS;0.9405741265277456;-2.141045008611895;681.736;0.535765553080414;1342.155;45.0;1;;;;;;303.857;308.436;680.258;679.305
CYXS;0.9405050416843704;-2.141179378612754;681.736;1.4063543717317193;1656.668;39.591;6;;523.534;0.0523598775598298;;;;70.946;690.6768000000001;690.6768000000001
CYXS;0.9404535118579463;-2.1409337722222626;681.736;2.977601866138256;3487.676;39.721;15;;1310.587;0.0523598775598298;1272.918;0.0523598775598298;;151.86;680.3136000000001;668.84
CYXT;0.9505650787367224;-2.24407100264094;210.312;0.9030427099466568;1509.057;42.516;3;;;;;;;;217.3224;206.3496
CYXT;0.95065535833723;-2.24428339493936;210.312;6.143109370204726;2267.605;42.911;33;;954.9384;0.0610865238198015;822.399;0.0523598775598298;;;206.3496;211.2264
CYXU;0.7511837162398193;-1.4163762807439606;276.225;1.3788429212654578;1919.676;60.495;9;;0.0;0.0523598775598298;0.0;0.0523598775598298;;;276.4536;274.6248
CYXU;0.7510684968118961;-1.4163162737949064;276.225;2.4190024322533885;2680.724;62.494;15;;;;0.0;0.0523598775598298;;;277.9776;275.844
CYXX;0.8556536513748072;-2.135827368891496;56.946;0.4471539652261854;1624.081;60.96;1;;;;573.024;0.0523598775598298;;;57.912000000000006;57.912000000000006
CYXX;0.8555619966313049;-2.1355856246047327;56.946;1.497034872881262;2928.396;60.747;7;;;;988.7712;0.0523598775598298;;89.91600000000001;50.9016;59.392
CYXY;1.0596508598087926;-2.357408868242732;696.213;0.5978895878740634;667.04;25.0;2;;;;;;120.71;;694.3344000000001;693.4200000000001
CYXY;1.059579317263044;-2.3573674227982675;696.213;5.921865500102469;2922.241;44.513;32;L;;;;;454.981;259.0;708.637;692.273
CYXY;1.0596181372571958;-2.35733054946044;696.213;5.920814288293991;1620.137;28.668;32;R;;;;;399.288;;696.053;694.0296000000001
CYXZ;0.8371788510137874;-1.4798008873114998;285.2928;0.5116998712497799;1327.195;28.171;3;;358.797;0.0610865238198015;165.942;0.0698131700797731;;192.855;284.0736;286.975
CYYB;0.8091890208050108;-1.386214584799687;360.629;1.1387006260226051;3047.416;41.964;8;;1218.908;0.0523598775598298;1218.908;0.0523598775598298;;;356.00640000000004;370.332
CYYB;0.8092075706062558;-1.3862283323285172;360.629;2.9245482202007587;1351.846;43.51;18;;371.123;0.0523598775598298;;;;;358.14000000000004;357.22560000000004
CYYB;0.8092463964520797;-1.3860728650983971;360.629;5.185994893954714;1778.784;41.337;31;;584.592;0.0523598775598298;584.592;0.0523598775598298;;;360.629;360.629
CYYC;0.891934171884113;-1.9899722985776065;1083.906;1.5713754270407083;1889.602;54.063;8;;768.847;0.0523598775598298;749.701;0.0523598775598298;;;1076.5536;1083.564
CYYC;0.8922341403104306;-1.9900482532842825;1083.906;2.096551805749885;2436.726;60.676;11;;816.159;0.0523598775598298;778.543;0.0523598775598298;;;1081.1256;1079.6016
CYYC;0.8923763359477354;-1.9895067473302903;1083.906;3.1424506574500737;4266.294;60.0;17;L;1671.039;0.0523598775598298;1762.475;0.0523598775598298;;;1099.1088;1088.136
